competencia,codigo_territorio,territorio,grupo_morbidade,subgrupo,registros_aih,denominador_aih_obstetricas,proporcao_aih_obstetricas_pct,dias_permanencia,valor_total,obitos_hospitalares
202412,4,Sul,transtornos_hipertensivos,pre_eclampsia,478,21394,2.2343,2608,306818.65,0
202412,5,Centro-Oeste,complicacoes_anestesicas,anestesia_obstetrica,19,14603,0.1301,52,3268.16,0
202412,5,Centro-Oeste,complicacoes_gestacao,liquido_membranas_ou_placenta,468,14603,3.2048,1356,329887.18,0
202412,5,Centro-Oeste,complicacoes_parto,trabalho_de_parto_ou_parto,1997,14603,13.6753,5239,1092221.48,0
202412,5,Centro-Oeste,complicacoes_puerperais,outras_complicacoes_puerperais,116,14603,0.7944,472,30922.16,0
202412,5,Centro-Oeste,complicacoes_vasculares,complicacoes_venosas,17,14603,0.1164,67,3789.24,0
202412,5,Centro-Oeste,desfecho_abortivo,gestacao_com_desfecho_abortivo,1096,14603,7.5053,1863,326334.42,0
202412,5,Centro-Oeste,disturbios_metabolicos,diabetes_na_gestacao,368,14603,2.52,1250,200229.43,0
202412,5,Centro-Oeste,hemorragias,hemorragia_pos_parto,17,14603,0.1164,49,18103.41,0
202412,5,Centro-Oeste,hemorragias,outras_hemorragias_obstetricas,331,14603,2.2667,725,73634.87,0
202412,5,Centro-Oeste,infeccoes,infeccao_geniturinaria_gestacao,305,14603,2.0886,991,56933.44,0
202412,5,Centro-Oeste,infeccoes,infeccao_puerperal,100,14603,0.6848,508,51111.47,1
202412,5,Centro-Oeste,outras_condicoes_maternas,anemia_complicando_gestacao,1,14603,0.0068,4,133.44,0
202412,5,Centro-Oeste,outras_condicoes_maternas,doencas_classificadas_em_outros_capitulos,831,14603,5.6906,2935,350234.50,0
202412,5,Centro-Oeste,outras_condicoes_maternas,edema_proteinuria_sem_hipertensao,2,14603,0.0137,8,1100.67,0
202412,5,Centro-Oeste,outras_condicoes_maternas,outras_condicoes_da_gestacao,123,14603,0.8423,352,26178.67,0
202412,5,Centro-Oeste,transtornos_hipertensivos,eclampsia,32,14603,0.2191,114,29829.90,0
202412,5,Centro-Oeste,transtornos_hipertensivos,hipertensao_gestacional,226,14603,1.5476,827,126606.74,0
202412,5,Centro-Oeste,transtornos_hipertensivos,outros_hipertensivos,220,14603,1.5065,836,172434.92,0
202412,5,Centro-Oeste,transtornos_hipertensivos,pre_eclampsia,292,14603,1.9996,1145,245810.45,0
