ano,codigo_territorio,territorio,nascidos_vivos,obitos_nao_fetais,obitos_causa_obstetrica_cid_o,obitos_maternos_tardios_sequelas,causas_indiretas_candidatas,obitos_infantis,obitos_neonatais,obitos_neonatais_precoces,obitos_pos_neonatais,razao_observada_causa_obstetrica_por_100mil_nv,taxa_observada_mortalidade_infantil_por_mil_nv,taxa_observada_mortalidade_neonatal_por_mil_nv
2024,BR,Brasil,2389325,1532015,1326,258,0,30020,20113,14933,9907,55.4968,12.5642,8.4179
